name,D/d=1.05,D/d=1.05,D/d=1.10,D/d=1.10,D/d=1.15,D/d=1.15,D/d=1.3,D/d=1.3,D/d=1.5,D/d=1.5,D/d=2,D/d=2,Semi-circular,Semi-circular
99,0.15745424882412062,1.0173063743303534,0.16404283543718592,1.2451525955471658,0.16695965500502513,1.3685578502565008,0.16984844228140705,1.4654616118116595,0.17128986251758793,1.5196790357293843,0.17230604983417083,1.5648567628854568,0.14324071977386937,1.4980527900523393
100,0.15878956117587942,1.0121819110626302,0.16527803956281406,1.239445651627821,0.16816160999497487,1.3623827295636284,0.17100647171859296,1.4592753554018567,0.17242517748241207,1.513115275315041,0.17341904616582915,1.5580857538079766,0.14465342422613067,1.491003850525571
101,0.1601248735276382,1.0071413191514855,0.1665132436884422,1.2338156016613997,0.16936356498492464,1.3562856019576421,0.17216450115577892,1.4531865309368266,0.1735604924472362,1.506639537489101,0.17453204249748744,1.551406544327735,0.14606612867839197,1.4840378580155895
102,0.161460185879397,1.002180737983085,0.16774844781407033,1.2282594437716567,0.17056551997487437,1.3502640608939593,0.17332253059296482,1.4471929158597838,0.1746958074120603,1.5002499692471174,0.17564503882914573,1.544817498553313,0.14747883313065327,1.4771531130385502
103,0.1627954982311558,0.9972963976821174,0.16898365193969847,1.2227742481503316,0.1717674749648241,1.3443157533347998,0.17448056003015078,1.4412923069461896,0.17583112237688442,1.493944738238779,0.17675803516080402,1.5383169897480906,0.1488915375829146,1.4703479442644958
104,0.1641308105829146,0.9924846191118082,0.1702188560653266,1.2173571570571537,0.17296942995477388,1.3384383797491828,0.17563858946733668,1.4354825203037556,0.17696643734170855,1.487722032767909,0.1778710314924623,1.5319034003302612,0.1503042420351759,1.4636207085173591
105,0.1654661229346734,0.987741813873912,0.17145406019095477,1.2120053848198342,0.17417138494472362,1.332629694112935,0.17679661890452264,1.4297613913724447,0.1781017523065327,1.4815800617924655,0.1789840278241206,1.5255751218728157,0.1517169464874372,1.4569697907749604
106,0.16680143528643218,0.9830644843087133,0.1726892643165829,1.2067162178340767,0.17537333993467338,1.326887503908679,0.17795464834170854,1.4241267749244675,0.1792370672713568,1.4755170549245435,0.18009702415577888,1.5193305551035539,0.15312965093969852,1.4503936041690102
107,0.16813674763819098,0.9784492234950282,0.17392446844221104,1.2014870145635665,0.17657529492462312,1.3212096701258398,0.17911267777889447,1.4185765450642869,0.1803723822361809,1.4695312624303698,0.18121002048743717,1.5131681099050787,0.15454235539195982,1.443890589985107
108,0.16947205998994977,0.9738927152502019,0.17515967256783918,1.1963152055399808,0.17777724991457286,1.3155941072606478,0.1802707072160804,1.413108595228615,0.18150769720100504,1.4636209552303132,0.18232301681909546,1.5070862053147995,0.15595505984422112,1.437459217662738
109,0.17080737234170856,0.9693917341301126,0.17639487669346732,1.1911982933629792,0.17897920490452263,1.3100387833161293,0.18142873665326634,1.407720838186414,0.18264301216582915,1.457784424898871,0.18343601315075375,1.5010832695249308,0.15736776429648244,1.4310979847952803
110,0.17214268469346736,0.9649431454291677,0.17763008081909545,1.1861338527002099,0.18018115989447236,1.304541719802116,0.18258676609045227,1.4024112060388938,0.18377832713065329,1.452019983664678,0.18454900948241204,1.4951577398824902,0.15878046874874374,1.4248054171299984
111,0.17347799704522615,0.9605439051803062,0.1788652849447236,1.1811195302873085,0.18138311488442213,1.2991009917352416,0.1837447955276382,1.397177650219517,0.1849136420954774,1.4463259644105033,0.18566200581407033,1.4893080628893016,0.16019317320100504,1.4185800685680472
112,0.17481330939698494,0.956191060154997,0.18010048907035175,1.1761530449278963,0.18258506987437187,1.2937147276389385,0.18490282496482413,1.3920181414939963,0.18604895706030153,1.4407007206732558,0.18677500214572862,1.483532694201994,0.16160587765326634,1.4124205211644694
113,0.17614862174874374,0.9518817478632413,0.1813356931959799,1.1712321874935827,0.1837870248643216,1.2883811095434434,0.18606085440201006,1.3869306699602917,0.18718427202512564,1.435142626643973,0.1878879984773869,1.4778300986320008,0.16301858210552767,1.4063253851281952
114,0.17748393410050253,0.9476131965535672,0.18257089732160803,1.1663548209239618,0.18498897985427137,1.283098372985795,0.187218883839196,1.3819132450486165,0.18831958698994977,1.4296500771678327,0.1890009948090452,1.4721987501455613,0.16443128655778896,1.4002932988220471
115,0.17881924645226133,0.94338272521304,0.18380610144723616,1.1615188802266183,0.1861909348442211,1.2778648070098293,0.18837691327638192,1.3769638955214303,0.18945490195477388,1.424221487744144,0.1901139911407035,1.4666371318637195,0.16584399101005026,1.394322928762734
116,0.18015455880402012,0.9391877435672487,0.1850413055728643,1.1567223724771196,0.18739288983417088,1.2726787541661886,0.18953494271356786,1.3720806694734464,0.190590216919598,1.4188552945263568,0.19122698747236178,1.461143736062323,0.1672566954623116,1.388412969620854
117,0.18148987115577891,0.9350257520803189,0.18627650969849244,1.151963376819022,0.18859484482412062,1.267538610512314,0.1906929721507538,1.3672616343316237,0.19172553188442212,1.4135499543220487,0.19233998380402006,1.4557170641720263,0.1686693999145729,1.3825621442208944
118,0.1828251835075377,0.9308943419549025,0.1875117138241206,1.1472400444638668,0.18979679981407035,1.2624428256124505,0.19185100158793972,1.362504876855176,0.19286084684924623,1.408303944592939,0.19345298013567835,1.4503556267782867,0.17008210436683419,1.3767692035412307
119,0.1841604958592965,0.9267911951321834,0.18874691794974874,1.1425505986911864,0.19099875480402012,1.2573899025376423,0.19300903102512562,1.3578085031355651,0.19399616181407037,1.4031157634548803,0.19456597646733664,1.4450579436213702,0.17149480881909548,1.3710329267141275
120,0.1854958082110553,0.9227140842918802,0.18998212207537687,1.1378933348484956,0.19220070979396986,1.252378397865737,0.19416706046231155,1.3531706385964983,0.19513147677889447,1.3979839296778573,0.19567897279899493,1.4398225435963434,0.1729075132713568,1.3653521210257387
121,0.1868311205628141,0.9186608728522341,0.191217326201005,1.1332666203512969,0.1934026647839196,1.2474069216813817,0.19532508989949748,1.3485894279939403,0.1962667917437186,1.392906982685996,0.19679196913065322,1.4346479647530819,0.1743202177236181,1.3597256219161074
122,0.18816643291457288,0.9146295149700268,0.19245253032663315,1.128668894683082,0.19460461977386936,1.242474137576028,0.19648311933668342,1.3440630354161,0.19740210670854272,1.3878834825575512,0.19790496546231157,1.429532754296262,0.1757329221758794,1.354152292979164
123,0.18950174526633168,0.9106180555405605,0.19368773445226128,1.1240986693953285,0.1958065747638191,1.2375787626479293,0.19764114877386935,1.339589644283441,0.19853742167336685,1.3829120100249166,0.19901796179396986,1.4244754685853693,0.17714562662814073,1.3486310259627288
124,0.19083705761809047,0.9066246301976775,0.19492293857788942,1.1195545281074972,0.19700852975376884,1.2327195675021358,0.19879917821105528,1.3351674573486716,0.19967273663819096,1.3779911664746236,0.20013095812562814,1.4194746731346926,0.17855833108040203,1.3431607407685107
125,0.19217236996984927,0.9026474653137453,0.19615814270351759,1.1150351265070406,0.1982104847437186,1.2278953762505016,0.1999572076482412,1.330794696696754,0.2008080516030151,1.3731195739473336,0.20124395445728643,1.4145289426133236,0.17997103553266333,1.3377403854521075
126,0.19350768232160806,0.8986848779996608,0.19739334682914572,1.1105391923493957,0.19941243973366835,1.2231050665116885,0.20111523708542714,1.3264696037449006,0.2019433665678392,1.3682958751378447,0.20235695078894472,1.409636860845163,0.18138373998492463,1.332368936223006
127,0.19484299467336685,0.8947352761048584,0.19862855095477386,1.1060655254579852,0.2006143947236181,1.2183475694111503,0.20227326652261307,1.3221904392425694,0.20307868153266334,1.3635187333950904,0.203469947120603,1.4047970208089136,0.18279644443718596,1.3270453974445815
128,0.19617830702512565,0.8907971582172975,0.199863755080402,1.1016129977242248,0.20181634971356785,1.213621869581147,0.203431295959799,1.3179554832714726,0.20421399649748745,1.3587868327221426,0.2045829434522613,1.4000080246380837,0.18420914888944726,1.3217688016340985
129,0.19751361937688444,0.8868691136634692,0.20109895920603013,1.0971805531075063,0.2030183047035176,1.2089270051607426,0.20458932539698493,1.3137630352455707,0.20534931146231156,1.3540988777762033,0.2056959397839196,1.395268483620987,0.18562185334170855,1.3165382094627098
130,0.19884893172864324,0.8829498225083974,0.20233416333165827,1.0927672076352164,0.20422025969346735,1.2042620677957974,0.20574735483417086,1.309611413911076,0.2064846264271357,1.3494535938686156,0.20680893611557788,1.3905770182007435,0.18703455779396988,1.3113527097554571
131,0.20018424408040203,0.8790380555556334,0.2035693674572864,1.0883720494027278,0.2054222146834171,1.199626202638977,0.2069053842713568,1.3054989573464462,0.2076199413919598,1.3448497269648505,0.20792193244723617,1.3859322579752753,0.18844726224623118,1.3062114194912722
132,0.20151955643216082,0.8751326743472618,0.20480457158291457,1.083994238573399,0.20662416967336686,1.1950186083497485,0.20806341370854273,1.3014240229623937,0.20875525635678394,1.3402860436845194,0.20903492877889446,1.381332841697311,0.18985996669849248,1.3011134838029736
133,0.20285486878391962,0.8712326311638985,0.2060397757085427,1.0796330073785727,0.2078261246633166,1.1904385370943769,0.20922144314572866,1.2973849875018786,0.20989057132160804,1.3357613313013696,0.21014792511055275,1.376777417274384,0.19127267115075378,1.2960580759772706
134,0.2041901811356784,0.8673369690246893,0.20727497983417084,1.0752876601175831,0.20902807965326634,1.1858852945459355,0.2103794725829146,1.2933802470401106,0.21102588628643218,1.331274397743281,0.21126092144221104,1.3722646417688336,0.1926853756030151,1.29104439745476
135,0.2055254934874372,0.863444821687307,0.20851018395979898,1.0709575731577488,0.2102300346432161,1.1813582398842932,0.21153750202010052,1.289408216984551,0.2121612012512563,1.326824071592268,0.21237391777386933,1.3677931813978037,0.1940980800552764,1.286071677829928
136,0.206860805839196,0.8595554136479615,0.20974538808542711,1.0666421949343765,0.21143198963316584,1.1768567857961223,0.21269553145728645,1.2854673320749113,0.21329651621608042,1.322409202084486,0.21348691410552761,1.3633617115332428,0.1955107845075377,1.28113917485115
137,0.2081961181909548,0.8556680601413893,0.21098059221105525,1.0623410459507538,0.21263394462311558,1.1723803984748975,0.21385356089447238,1.28155604638315,0.21443183118090453,1.3180286591102157,0.2145999104371859,1.3589689167019037,0.19692348895979903,1.2762461744206897
138,0.2095314305427136,0.8517821671408585,0.2122157963366834,1.0580537187781638,0.21383589961306534,1.1679285976208953,0.2150115903316583,1.2776728333134768,0.21556714614572867,1.313681333213883,0.2157129067688442,1.3546134905853449,0.19833619341206032,1.271391990594699
139,0.21086674289447238,0.8478972313581687,0.21345100046231155,1.0537798780558725,0.21503785460301508,1.163500956441193,0.21616961976884422,1.2738161856023527,0.21670246111055277,1.3093661355940447,0.21682590310050248,1.3502941360199303,0.19974889786432162,1.2665759655832205
140,0.21220205524623117,0.8440128402436495,0.2146862045879397,1.0495192604911314,0.21623980959296482,1.1590971016496665,0.21732764920603015,1.269984615318489,0.2178377760753769,1.305081998103391,0.21793889943216077,1.3460095649968289,0.20116160231658292,1.2617974697501833
141,0.21353736759798997,0.8401286719861631,0.21592140871356783,1.0452716748591815,0.2174417645829146,1.1547167134670016,0.21848567864321608,1.2661766538628436,0.21897309104020102,1.3008278732487488,0.21905189576381906,1.3417584986620144,0.20257430676884425,1.2570559016134077
142,0.21487267994974876,0.8362444955130974,0.21715661283919596,1.0410370020032476,0.21864371957286433,1.1503595256206771,0.219643708080402,1.2623908519686293,0.22010840600502513,1.296602734191084,0.22016489209547735,1.3375396673162636,0.20398701122110555,1.252350687844601
143,0.21620799230150756,0.8323601704903778,0.2183918169648241,1.0368151948345448,0.2198456745628141,1.1460253253449766,0.22080173751758794,1.2586257797013038,0.22124372096984926,1.2924055747454917,0.22127788842713564,1.3333518104151625,0.20539971567336684,1.2476812832693602
144,0.21754330465326635,0.8284756473224526,0.21962702109045223,1.0326062783322727,0.22104762955276383,1.1417139533809908,0.22195976695477387,1.2548800264585784,0.22237903593467337,1.2882354093812074,0.22239088475879393,1.3291936765690964,0.20681242012562817,1.2430471708671713
145,0.21887861700502514,0.8245909671523117,0.2208622252160804,1.0284103495436168,0.22224958454271357,1.1374253039765994,0.2231177963919598,1.2511522009704112,0.2235143508994975,1.284091273221597,0.22350388109045222,1.3250640235432627,0.20822512457788947,1.2384478617714085
146,0.22021392935678394,0.8207062618614609,0.22209742934170854,1.0242275775837513,0.22345153953266333,1.1331593248864942,0.22427582582914574,1.2474409312990145,0.2246496658643216,1.2799722220441652,0.2246168774221105,1.3209616182576571,0.20963782903015077,1.233882895269335
147,0.22154924170854273,0.8168217540699532,0.22333263346733667,1.0200582036358394,0.22465349452261307,1.1289160173721675,0.22543385526633167,1.2437448648388454,0.22578498082914575,1.2758773322805528,0.2257298737537688,1.3168852367870847,0.21105053348241207,1.229351838802103
148,0.22288455406030153,0.8129377571363601,0.2245678375929648,1.0159025409510263,0.22585544951256284,1.1246954362019097,0.2265918847035176,1.240062668316614,0.22692029579396986,1.2718057010165293,0.22684287008542714,1.3128336643611518,0.2124632379346734,1.2248542879647535
149,0.22421986641206032,0.8090546751577872,0.22580304171859295,1.0117609748484448,0.22705740450251258,1.120497689650811,0.22774991414070353,1.2363930277912822,0.228055610758794,1.2677564459920094,0.22795586641708543,1.3088056953642742,0.2138759423869347,1.220389866506217
150,0.22555517876381911,0.805173002969874,0.22703824584422108,1.0076339627152198,0.22825935949246232,1.1163229395007734,0.22890794357788946,1.2327346486540591,0.2291909257236181,1.2637287056010327,0.22906886274874372,1.3048001333356694,0.215288646839196,1.2159582263293116
151,0.2268904911155779,0.801293326146788,0.22827344996984922,1.0035220340064583,0.22946131448241208,1.1121714010404884,0.2300659730150754,1.2290862556284,0.23032624068844224,1.2597216388917838,0.230181859080402,1.3008157909693612,0.21670135129145732,1.2115590474907445
152,0.2282258034673367,0.7974163210012266,0.22950865409547738,0.9994257902452532,0.23066326947236182,1.1080433430654546,0.23122400245226132,1.2254465927700227,0.23146155565326634,1.2557344255665752,0.2312948554120603,1.2968514901141779,0.21811405574371862,1.2071920382011125
153,0.2295611158190955,0.7935427545844189,0.23074385822110552,0.995345905022686,0.23186522446231156,1.1039390878779751,0.23238203188944725,1.2218144234668777,0.23259687061809048,1.2517662659818565,0.23240785174371859,1.2929060617737531,0.21952676019597991,1.2028569348249007
154,0.2308964281708543,0.7896734846861264,0.23197906234673366,0.991283123997825,0.23306717945226132,1.0998590112871471,0.23354006132663319,1.2181885304391802,0.2337321855829146,1.2478163811482141,0.23352084807537687,1.288978346106524,0.22093946464824124,1.1985535018804838
155,0.23223174052261308,0.7858094598346388,0.2332142664723618,0.9872382648977278,0.23426913444221106,1.0958035426088761,0.23469809076381912,1.2145677157393866,0.2348675005477387,1.2438840127303696,0.23463384440703516,1.2850671924257373,0.22235216910050254,1.1942815320401237
156,0.23356705287437188,0.7819517192967771,0.23444947059798993,0.9832122175174365,0.2354710894321608,1.0917731646658702,0.23585612020100502,1.2109508007522063,0.23600281551256283,1.2399684230471788,0.23574684073869345,1.2811714591994372,0.22376487355276384,1.1900408461299725
157,0.23490236522613067,0.7781013930778942,0.23568467472361807,0.9792059437199772,0.23667304442211057,1.0877684137876273,0.23701414963819095,1.2073366261945995,0.23713813047738694,1.2360688950716319,0.23685983707035174,1.2772900140504784,0.22517757800502514,1.1858312931300705
158,0.23623767757788947,0.7742597019218738,0.2369198788492462,0.9752204774363649,0.2378749994120603,1.0837898798104648,0.23817217907537688,1.2037240521157768,0.23827344544221107,1.2321847324308535,0.23797283340201003,1.2734217337565221,0.22659028245728646,1.1816527501743477
159,0.23757298992964826,0.7704279573111292,0.23815508297487437,0.9712569246656031,0.23907695440201007,1.0798382060774854,0.23933020851256281,1.200111957897196,0.23940876040703518,1.2283152594061129,0.23908582973366832,1.2695655042500293,0.22800298690954776,1.1775051225506217
160,0.23890830228140705,0.7666075614666026,0.2393902871005025,0.9673164634746865,0.2402789093919598,1.0759140894386046,0.24048823794974875,1.196499242252563,0.24054407537185932,1.2244598209328004,0.2401988260653266,1.265720220618268,0.22941569136180906,1.1733883437005996
161,0.24024361463316585,0.7628000073477721,0.24062549122613064,0.9634003439985808,0.24148086438190955,1.0720182802505303,0.24164626738693468,1.192884823227844,0.24167939033668343,1.2206177826004492,0.2413118223969849,1.2618847871033134,0.2308283958140704,1.1693023752198777
162,0.24157892698492464,0.7590068786526429,0.24186069535175878,0.959509888440258,0.24268281937185932,1.0681515823767809,0.2428042968241206,1.1892676382012408,0.24281470530150756,1.2167885306527277,0.2424248187286432,1.2580581171020433,0.23224110026633168,1.1652472068579398
163,0.24291423933668344,0.755229849817749,0.2430958994773869,0.9556464910706648,0.24388477436180905,1.0643148531876738,0.24396232626130654,1.185646643883215,0.24395002026633167,1.2129714719874385,0.24353781506030148,1.2542391331661387,0.23365380471859298,1.1612228565181608
164,0.24424955168844223,0.7514706860181621,0.24433110360301505,0.9518116182287355,0.24508672935175882,1.060509003560321,0.24512035569849247,1.1820208163164736,0.2450853352311558,1.20916603415652,0.24465081139195977,1.2504267670020908,0.23506650917085428,1.157229370257802
165,0.24558486404020102,0.7477312431674763,0.24556630772864319,0.9480068083213968,0.24628868434170856,1.056734997878645,0.2462783851356784,1.1783891508759825,0.2462206501959799,1.205371665366045,0.24576380772361806,1.246619959471193,0.2364792136231156,1.153266822288015
166,0.24692017639195982,0.7440134679178225,0.24680151185427135,0.9442336718235578,0.2474906393316583,1.0529938540333688,0.24743641457286433,1.174750662268941,0.24735596516080405,1.201587834476221,0.24687680405527634,1.2428176605895431,0.2378919180753769,1.1493353149738403
167,0.2482554887437186,0.7403193976598583,0.24803671597989949,0.9404938912781167,0.24869259432160806,1.0492866434220112,0.24859444401005026,1.171104384534813,0.24849128012562816,1.1978140310013945,0.24798980038693463,1.2390188295280429,0.2393046225276382,1.1454349788342062
168,0.2495908010954774,0.7366511605227779,0.24927192010552762,0.9367892212959537,0.2498945493115578,1.045614490948895,0.2497524734472362,1.1674493710453056,0.24962659509045226,1.1940497651100417,0.24910279671859292,1.2352224346124028,0.24071732697989953,1.1415659725419312
169,0.2509261134472362,0.7330109753742984,0.2505071242311558,0.933121488555944,0.25109650430150754,1.0419785750251536,0.2509105028844221,1.1637846945043804,0.25076191005527637,1.1902945676247767,0.2502157930502512,1.231427453323136,0.24213003143216083,1.1377284829237204
170,0.252261425798995,0.7294011518206731,0.2517423283567839,0.9294925918049426,0.2522984592914573,1.038380127568702,0.2520685323216081,1.1601094469482431,0.2518972250201005,1.1865479900223512,0.2513287893819095,1.2276328722955583,0.24354273588442213,1.1339227249601707
171,0.2535967381507538,0.7258240902066806,0.25297753248241206,0.9259045018577932,0.253500414281407,1.034820434004283,0.253226561758794,1.1564227397453508,0.25303253998492464,1.1828096044336474,0.2524417857135678,1.2238376873197958,0.24495544033668343,1.130148941785766
172,0.2549320505025126,0.7222822816156431,0.2542127366080402,0.922359261597328,0.25470236927135675,1.031300833263416,0.2543845911959799,1.1527237035964135,0.25416785494974875,1.1790790036436878,0.2535547820452261,1.2200409033407769,0.24636814478894475,1.1264074046888788
173,0.2562673628542714,0.7187783078693948,0.25544794073366833,0.9188589859743663,0.25590432426130655,1.0278227177844372,0.25554262063316585,1.1490114885343892,0.2553031699145729,1.1753558010916234,0.2546677783768844,1.2162415344582325,0.24778084924120605,1.1226984131117714
174,0.2576026752060302,0.715314841528317,0.2566831448592965,0.9154058620077103,0.2571062792512563,1.0243875335124786,0.25670065007035175,1.145285263924487,0.256438484879397,1.1716396308707488,0.2557807747085427,1.2124386039267048,0.24919355369346735,1.1190222946505943
175,0.25893798755778896,0.7118946458913094,0.2579183489849246,0.9120021487841541,0.258308234241206,1.0209967798994795,0.2578586795075377,1.1415442184641642,0.25757379984422113,1.1679301477284887,0.256893771040201,1.2086311441555333,0.2506062581457287,1.115379405055388
176,0.2602732999095478,0.708520574995815,0.25915355311055277,0.9086501774584743,0.25951018923115576,1.017652009904173,0.2590167089447236,1.1377875601831318,0.25870911480904524,1.1642270270664032,0.2580067673718593,1.204818196708867,0.25201896259798995,1.1117701282300803
177,0.26160861226130655,0.7051955736177953,0.2603887572361809,0.9053523512534354,0.2607121442211055,1.0143548299921008,0.2601747383819095,1.1340145164433428,0.25984442977386935,1.1605299649401863,0.2591197637035176,1.2009988123056603,0.2534316670502513,1.1081948762324878
178,0.26294392461306537,0.7019226772717482,0.26162396136180904,0.9021111454597937,0.2619140992110553,1.0111069001356001,0.2613327678190955,1.130224333939009,0.26097974473869345,1.1568386780596742,0.26023276003517587,1.1971720508196722,0.2548443715025126,1.1046540892743177
179,0.26427923696482414,0.6987050122107017,0.2628591654874372,0.898929107436286,0.26311605420100503,1.0079099338138109,0.26249079725628144,1.1264162786965883,0.2621150597035176,1.15315290378883,0.26134575636683416,1.1933369812794647,0.25625707595477387,1.101148235721164
180,0.26561454931658296,0.695545795426221,0.2640943696130653,0.8958088566096332,0.2643180091909548,1.0047656980126822,0.26364882669346734,1.1225896360747858,0.2632503746683417,1.1494724001457564,0.26245875269849245,1.1894926818684066,0.2576697804070352,1.097677812092512
181,0.2669498616683417,0.6924483346483861,0.2653295737386935,0.8927530844745553,0.2655199641809045,1.0016760132249516,0.26480685613065325,1.118743710764564,0.26438568963316583,1.145796945802688,0.26357174903015074,1.1856382399246694,0.2590824848592965,1.0942433430617324
182,0.26828517402010055,0.6894160283458253,0.2665647778643216,0.8897645545937469,0.26672191917085425,0.9986427534501727,0.2659648855678392,1.114877826789126,0.26552100459799,1.1421263400860022,0.264684745361809,1.1817727519412329,0.2604951893115578,1.0908453814560881
183,0.2696204863718593,0.686452365725684,0.26779998198994975,0.8868461025978944,0.26792387416080404,0.9956678461946908,0.26712291500502516,1.1109913275039327,0.2666563195628141,1.1384604029762042,0.2657977416934673,1.1778953235658798,0.2619078937638191,1.0874845082567288
184,0.27095579872361814,0.683560926733648,0.26903518611557786,0.8840006361856765,0.2691258291507538,0.992753272471655,0.26828094444221107,1.1070835755966915,0.2677916345276382,1.1347989751079361,0.2669107380251256,1.174005069601201,0.26332059821608045,1.0841613325986938
185,0.2722911110753769,0.6807453820539302,0.270270390241206,0.8812311351237461,0.2703277841407035,0.9899010668010155,0.26943897387939697,1.10315395308736,0.2689269494924623,1.1311419177699737,0.2680237343567839,1.1701011140045865,0.2647333026683417,1.0808764917709108
186,0.2736264234271357,0.6780094931092706,0.2715055943668342,0.8785406512467513,0.27152973913065326,0.9871133172095288,0.27059700331658293,1.0992018613281425,0.2700622644572864,1.1274891129052347,0.2691367306884422,1.166182589888236,0.26614600712060305,1.0776306512161962
187,0.2749617357788945,0.6753571120609467,0.2727407984924623,0.8759323084573309,0.272731694120603,0.9843921652307475,0.2717550327537689,1.095226721003503,0.27119757942211054,1.1238404631107666,0.27024972702010047,1.1622486395191522,0.26755871157286437,1.0744245045312573
188,0.2762970481306533,0.6727921818087617,0.27397600261809046,0.8734093027260967,0.27393364911055273,0.9817398059050255,0.2729130621909548,1.0912279721301443,0.2723328943869347,1.1201958916377506,0.27136272335175876,1.1582984143191428,0.26897141602512564,1.0712587734666865
189,0.2776323604824121,0.670318735991053,0.2752112067437186,0.8709749020916635,0.27513560410050253,0.9791584877795252,0.2740710916281407,1.087205074057024,0.2734682093517588,1.1165553423915058,0.27247571968341705,1.1543310748648206,0.27038412047738697,1.0681342079269678
190,0.2789676728341709,0.6679408989846833,0.27644641086934674,0.8686324466606203,0.27633755909045227,0.9766505129082015,0.27522912106532665,1.0831575054653513,0.27460352431658297,1.1129187799314906,0.27358871601507534,1.1503457908876062,0.27179682492964824,1.0650515859704743
191,0.28030298518592967,0.6656628859050513,0.27768161499497485,0.8663853486075488,0.277539514080402,0.9742182368518146,0.2763871505025126,1.0790847643685835,0.2757388392814071,1.1092861894712938,0.27470171234673363,1.1463417412737216,0.27320952938190957,1.0620117138094658
192,0.2816382975376885,0.663489002606088,0.278916819120603,0.8642370921750206,0.27874146907035174,0.9718640686779345,0.2775451799396985,1.0749863681124254,0.2768741542462312,1.1056575768786354,0.2758147086783919,1.1423181140641954,0.2746222338341709,1.0590154258100934
193,0.28297360988944725,0.6614236456802445,0.2801520232462312,0.8621912336735824,0.2799434240603015,0.9695904709609189,0.2787032093768844,1.0708618533748386,0.2780094692110553,1.1020329686753771,0.2769277050100502,1.1382741064548596,0.27603493828643216,1.056063584492394
194,0.2843089222412061,0.659471302458519,0.2813872273718593,0.8602514014817828,0.2811453790502513,0.9673999597819369,0.2798612388140703,1.0667107761660266,0.2791447841758794,1.0984124120375163,0.2780407013417085,1.1342089247963534,0.2774476427386935,1.0531570805302963
195,0.28564423459296484,0.6576365510104232,0.28262243149748745,0.8584212960461457,0.282347334040201,0.9652951047289511,0.2810192682512563,1.0625327118284469,0.2802800991407035,1.0947959747951819,0.2791536976733668,1.130121784594118,0.2788603471909548,1.0502968327516173
196,0.28697954694472366,0.6559240601440144,0.28385763562311556,0.8567046898811856,0.28354928903015075,0.9632785288967378,0.28217729768844224,1.058327255036808,0.2814154141055276,1.0911837454326405,0.2802666940050251,1.126011910508403,0.2802730516432161,1.0474837881380599
197,0.28831485929648243,0.6543385894058718,0.2850928397487437,0.8551054275694137,0.2847512440201005,0.9613529088868589,0.28333532712562814,1.0540940197980673,0.2825507290703518,1.0875758330882905,0.28137969033668336,1.1218785363542647,0.2816857560954774,1.0447189218252197
198,0.28965017164824125,0.652884989081099,0.28632804387437183,0.8536274257613021,0.28595319901005023,0.959520974807694,0.28449335656281405,1.0498326394514303,0.2836860440351759,1.0839723675546722,0.28249268666834165,1.1177209051015549,0.28309846054773874,1.0420032371025796
199,0.290985484,0.6515682001933558,0.287563248,0.8522746731753363,0.287155154,0.9577855102744106,0.285651386,1.0455427666683539,0.284821359,1.0803734992784535,0.283605683,1.1135382688749416,0.284511165,1.03933776541351
