name,R/c = 80,R/c = 80,R/c = 75,R/c = 75,R/c = 70,R/c = 70,R/c = 65,R/c = 65,R/c = 60,R/c = 60,R/c = 55,R/c = 55,R/c = 50,R/c = 50,R/c = 40,R/c = 40,R/c = 30,R/c = 30,R/c = 20,R/c = 20,R/c = 10,R/c = 10
49,0.19828282828282834,2.0307175313456156,0.3071717171717172,1.896928709525078,0.34676767676767695,1.7528953053336962,0.40616161616161633,1.6676709457542467,0.4160606060606062,1.5485629688697309,0.42595959595959615,1.4375824770378307,0.4556565656565658,1.3667710285855168,0.45565656565656587,1.2145304035869204,0.45565656565656565,1.11504797383011,0.45565656565656587,1.0482040420976098,0.4960606060606062,1.0098302031163624
50,0.2017171717171718,2.0326757857160707,0.31282828282828284,1.9006391674611762,0.3532323232323234,1.7572380294087366,0.413838383838384,1.6731797666884662,0.42393939393939406,1.5540792774826861,0.4340404040404042,1.4425447700861538,0.4643434343434345,1.371955542164082,0.46434343434343456,1.2179409311743317,0.46434343434343434,1.1167658832860274,0.46434343434343456,1.0490316445612968,0.5039393939393941,1.0100454230724238
51,0.20515151515151522,2.0346384469909333,0.3184848484848485,1.9044034095960058,0.35969696969696985,1.7616874587156017,0.4215151515151517,1.6787902304137474,0.43181818181818193,1.5597159446063724,0.4421212121212123,1.4476584181307306,0.4730303030303032,1.3773061668320004,0.47303030303030325,1.2214698643915036,0.473030303030303,1.1185368579861343,0.47303030303030325,1.0498997779810053,0.511818181818182,1.0102796857928162
52,0.20858585858585865,2.0366053252954455,0.3241414141414142,1.908222372180724,0.3661616161616163,1.7662450843703126,0.42919191919191935,1.6845063001127492,0.4396969696969698,1.5654773066769843,0.4502020202020204,1.4529299715674489,0.4817171717171719,1.3828318242227813,0.48171717171717193,1.2251268487280607,0.4817171717171717,1.1203696516349504,0.48171717171717193,1.050813807276442,0.5196969696969698,1.010535449122241
53,0.21202020202020208,2.0385762479398197,0.3297979797979798,1.9120970000734951,0.3726262626262628,1.7709122888440856,0.436868686868687,1.6903321182589925,0.44757575757575774,1.5713678834989344,0.4582828282828285,1.458366152658247,0.49040404040404056,1.3885417741719677,0.4904040404040406,1.2289220292234706,0.4904040404040404,1.1222736016159316,0.4904040404040406,1.0517794065034762,0.5275757575757577,1.0108152944684627
54,0.21545454545454554,2.0405510594192395,0.33545454545454545,1.9160282467394922,0.37909090909090926,1.7756903459633322,0.4445454545454547,1.696272006616859,0.4554545454545456,1.577392378244852,0.4663636363636366,1.4639738555311148,0.49909090909090925,1.394445614717137,0.4990909090909093,1.2328660504670457,0.4990909090909091,1.124258628991471,0.4990909090909093,1.052802558854142,0.5354545454545456,1.0111219268023097
55,0.21888888888888897,2.042529621413861,0.34111111111111114,1.9200170742508964,0.3855555555555557,1.780580420909659,0.4522222222222224,1.7023304662415921,0.4633333333333335,1.583555677455585,0.47444444444444467,1.469760146180093,0.5077777777777779,1.4005532820978992,0.507777777777778,1.236970056597943,0.5077777777777778,1.1263352385028997,0.507777777777778,1.0538895566566362,0.5433333333333334,1.011458174657673
56,0.2223232323232324,2.044511812788809,0.3467676767676768,1.9240644532868967,0.3920202020202022,1.7855835702198677,0.4598989898989901,1.7085121774792962,0.47121212121212136,1.5898628510401978,0.48252525252525275,1.4757322624652731,0.5164646464646467,1.406875050755899,0.5164646464646467,1.2412456913051633,0.5164646464646465,1.1285145185704843,0.5164646464646467,1.0550470013753188,0.5512121212121214,1.011826990131507
57,0.22575757575757582,2.0464975295941823,0.3524242424242424,1.928171363133691,0.39848484848484866,1.7907007417859546,0.46757575757575776,1.7148219999669374,0.47909090909090923,1.5963191522759725,0.4906060606060608,1.481897614112798,0.5251515151515154,1.4134215333348141,0.5251515151515154,1.245705097827552,0.5251515151515151,1.1308081412934297,0.5251515151515154,1.056281803610714,0.5590909090909093,1.012231448883829
58,0.22919191919191928,2.048486685065049,0.3580808080808081,1.9323387916844845,0.4049494949494951,1.7959327748551122,0.4752525252525254,1.7212649726323426,0.4869696969696971,1.6029300178084092,0.4986868686868689,1.4882637827148608,0.533838383838384,1.4202036806803566,0.5338383838383841,1.2503609189537983,0.5338383838383838,1.133228362449877,0.5338383838383841,1.057601183099509,0.5669696969696971,1.01267475013772
59,0.2326262626262627,2.050479209621449,0.36373737373737375,1.936567735439491,0.4114141414141416,1.801280400029727,0.4829292929292931,1.7278463136942006,0.494848484848485,1.6097010676512244,0.506767676767677,1.4948385217297064,0.5425252525252526,1.4272327818402717,0.5425252525252527,1.2552262970224366,0.5425252525252526,1.1357880214969047,0.5425252525252527,1.0590126687145542,0.5748484848484849,1.0131602166793239
60,0.23606060606060614,2.052475050868393,0.36939393939393944,1.9408591995059328,0.41787878787878807,1.806744239267381,0.49060606060606077,1.7345714206620615,0.5027272727272729,1.6166381051863534,0.5148484848484851,1.5016297564816306,0.5512121212121215,1.434520464064339,0.5512121212121215,1.2603148739218448,0.5512121212121213,1.1385005415705285,0.5512121212121215,1.0605240984648645,0.5827272727272729,1.0136912948578478
61,0.23949494949494957,2.0544741735958625,0.3750505050505051,1.9452141975980395,0.4243434343434345,1.8123248058808517,0.4982828282828285,1.7414458703363362,0.5106060606060607,1.6237471171639482,0.5229292929292932,1.5086455841609792,0.5598989898989901,1.4420786928043705,0.5598989898989901,1.2656407910902456,0.5598989898989899,1.1413799294857006,0.5598989898989901,1.0621436194956175,0.5906060606060608,1.0142715545855616
62,0.24292929292929302,2.0564765597788117,0.3807070707070707,1.94963375203705,0.430808080808081,1.818022504538111,0.5059595959595962,1.7484754188082974,0.5184848484848487,1.6310342737023777,0.5310101010101013,1.51589427382415,0.5685858585858587,1.4499197717142134,0.5685858585858589,1.2712186895157056,0.5685858585858585,1.1444407757363106,0.5685858585858589,1.0638796880881543,0.5984848484848486,1.0149046893377995
63,0.24636363636363645,2.0584822085771646,0.3863636363636364,1.95411889375121,0.4372727272727275,1.8238376312623266,0.5136363636363639,1.7556660014600791,0.5263636363636366,1.63850592828823,0.5390909090909093,1.5233842663935917,0.5772727272727274,1.458056342649748,0.5772727272727275,1.277063709736136,0.5772727272727274,1.1476982544951855,0.5772727272727275,1.0657410696599794,0.6063636363636365,1.0155945161529576
64,0.24979797979797988,2.0604911363358163,0.39202020202020205,1.9586706622757744,0.44373737373737393,1.8297703734318607,0.5213131313131315,1.7630237329646765,0.5342424242424244,1.6461686177763086,0.5471717171717174,1.5311241746578037,0.5859595959595962,1.4665013856688884,0.5859595959595962,1.2831914918392922,0.585959595959596,1.1511681236140883,0.5859595959595962,1.0677368387647612,0.6142424242424245,1.0163449756324958
65,0.2532323232323233,2.062503376584634,0.3976767676767677,1.963290105753006,0.4502020202020204,1.8358208097802708,0.5289898989898991,1.770554907285946,0.5421212121212123,1.654029062389636,0.5552525252525256,1.5391227832713363,0.5946464646464649,1.475268219031582,0.594646464646465,1.2896181754627736,0.5946464646464646,1.1548667246237199,0.594646464646465,1.0698763790923316,0.6221212121212123,1.0171601319409376
66,0.2566666666666667,2.0645189800384554,0.4033333333333334,1.967978280932176,0.4566666666666669,1.8419889103963099,0.5366666666666668,1.7782659976786057,0.5500000000000002,1.6620941657194517,0.5633333333333336,1.547389048754791,0.6033333333333335,1.4843704991998103,0.6033333333333336,1.2963603997940245,0.6033333333333333,1.158810982733718,0.6033333333333336,1.0721693834686854,0.6300000000000001,1.018044172805869
67,0.26010101010101017,2.0665380145970897,0.408989898989899,1.9727362531695631,0.46313131313131334,1.8482745367239253,0.5443434343434346,1.786163656688235,0.5578787878787881,1.6703710147252129,0.5714141414141417,1.55593209949482,0.6120202020202024,1.4938222208375889,0.6120202020202024,1.3034353035703332,0.6120202020202021,1.1630184068326574,0.6120202020202024,1.0746258538559812,0.6378787878787882,1.0190014095179392
68,0.2635353535353536,2.0685605653453165,0.41464646464646465,1.9775650964284548,0.4695959595959598,1.8546774415622602,0.5520202020202022,1.794254716151274,0.5657575757575759,1.6788668797345931,0.5794949494949497,1.564761235744127,0.620707070707071,1.503637716810966,0.620707070707071,1.310860525078832,0.6207070707070708,1.1675070894880497,0.620707070707071,1.0772561013525412,0.645757575757576,1.0200362769308609
69,0.2669696969696971,2.070586734552888,0.42030303030303034,1.9824658932791466,0.47606060606060624,1.8611972690656526,0.5596969696969699,1.8025461871950252,0.5736363636363638,1.687589214443485,0.5875757575757579,1.573885929621466,0.6293939393939396,1.5138316581880247,0.6293939393939397,1.3186542021564982,0.6293939393939394,1.1722957069463436,0.6293939393939397,1.0800707461928511,0.6536363636363638,1.0211533334614102
70,0.2704040404040405,2.072616641674526,0.425959595959596,1.9874397348989417,0.48252525252525275,1.8678335547436353,0.5673737373737375,1.8110452602376514,0.5815151515151517,1.6965456559159975,0.5956565656565659,1.5833158251116426,0.6380808080808082,1.524419054238881,0.6380808080808084,1.3268349721901527,0.638080808080808,1.1774035191329248,0.6380808080808084,1.0830807177475597,0.6615151515151516,1.0223572610894258
71,0.27383838383838394,2.074650423349924,0.4316161616161617,1.992487721072152,0.4889898989898992,1.8745857254609368,0.5750505050505053,1.8197593049881777,0.5893939393939396,1.7057440245844577,0.603737373737374,1.5930607380655128,0.6467676767676771,1.5354152524356852,0.6467676767676771,1.335421972116461,0.6467676767676769,1.1828503696521164,0.6467676767676771,1.0862972545234795,0.6693939393939397,1.02365286535781
72,0.27727272727272734,2.0766882334037473,0.4372727272727273,1.997610960190098,0.49545454545454565,1.8814530994374798,0.582727272727273,1.8286958704464893,0.5972727272727274,1.71519232424941,0.611818181818182,1.6031306561999843,0.6554545454545457,1.546835938452621,0.6554545454545457,1.344434838421933,0.6554545454545455,1.188656685787178,0.6554545454545457,1.0897319041635867,0.6772727272727275,1.0250450753725284
73,0.2807070707070708,2.0787302428456313,0.44292929292929295,2.002810569251107,0.5019191919191921,1.8884348862483833,0.5904040404040406,1.837862684903334,0.6051515151515153,1.7248987420796158,0.6198989898989902,1.613535739098015,0.6641414141414144,1.5586971361659054,0.6641414141414145,1.3538937071429227,0.6641414141414141,1.1948434785003068,0.6641414141414145,1.0933965234470207,0.6851515151515153,1.0265389438026091
74,0.28414141414141425,2.0807766398701837,0.44858585858585864,2.008087673860516,0.5083838383838386,1.8955301868239605,0.5980808080808083,1.8472676559403203,0.6130303030303033,1.7348716486120546,0.6279797979797983,1.6242863182086142,0.672828282828283,1.57101520765379,0.6728282828282831,1.3638192138656284,0.6728282828282828,1.2014323424326363,0.6728282828282831,1.0973032782890844,0.6930303030303033,1.0281396468801443
75,0.28757575757575765,2.0828276298569826,0.4542424242424243,2.0134434082306685,0.5148484848484851,1.90273799344972,0.6057575757575759,1.8569188704299178,0.6209090909090911,1.745119597751923,0.6360606060606063,1.6353928968468423,0.6815151515151519,1.58380685319656,0.6815151515151519,1.374232493726093,0.6815151515151516,1.208445455904238,0.6815151515151519,1.1014646437412443,0.7009090909090911,1.0298524844002885
76,0.2910101010101011,2.0848834353705774,0.4598989898989899,2.018878915180918,0.5213131313131316,1.9100571897663654,0.6134343434343437,1.8668245945354582,0.628787878787879,1.755651326772635,0.6441414141414145,1.6468661501938104,0.6902020202020205,1.597089111276533,0.6902020202020205,1.385155181410203,0.6902020202020203,1.215905580914119,0.6902020202020205,1.1058934039911301,0.708787878787879,1.0316828797212603
77,0.29444444444444456,2.0869442961604885,0.4655555555555556,2.0243953461376254,0.527777777777778,1.9174865507697954,0.6211111111111114,1.876993273711134,0.6366666666666668,1.7664757563158224,0.6522222222222225,1.6587169252966807,0.6988888888888891,1.610879358578062,0.6988888888888892,1.3966094111536904,0.6988888888888889,1.2238360631402252,0.6988888888888892,1.1106026523625354,0.716666666666667,1.0336363797643409
78,0.29787878787878797,2.0890104691612077,0.47121212121212125,2.0299938611341584,0.5342424242424245,1.9250247428111043,0.628787878787879,1.8874335327019989,0.6445454545454548,1.7776019903913347,0.6603030303030306,1.6709562410686665,0.7075757575757577,1.625195309987533,0.7075757575757579,1.4086178167421304,0.7075757575757575,1.232260831939438,0.7075757575757579,1.1156057913154172,0.7245454545454548,1.0357186550138746
79,0.3013131313131314,2.091082228492198,0.4768686868686869,2.0356756288108953,0.5407070707070709,1.9326703235965803,0.6364646464646467,1.8981541755439684,0.6524242424242426,1.7890393163772378,0.6683838383838386,1.6835952882890313,0.7162626262626266,1.6400550185933658,0.7162626262626266,1.4212035315109426,0.7162626262626264,1.2412044003475768,0.7162626262626266,1.1209165324458952,0.7324242424242426,1.0379354995172692
80,0.3047474747474748,2.0931598654578933,0.4825252525252526,2.041441826415221,0.5471717171717174,1.9404217421877084,0.6441414141414143,1.9091641855638186,0.6603030303030305,1.8007972050198164,0.6764646464646468,1.696645429603091,0.7249494949494952,1.6554768756860132,0.7249494949494952,1.4343901883453918,0.724949494949495,1.2506918650793977,0.7249494949494952,1.1265488964862538,0.7403030303030305,1.0402928308849955
81,0.3081818181818183,2.0952436885476993,0.4881818181818182,2.047293639801529,0.5536363636363639,1.9482773390011672,0.6518181818181821,1.9204727253791882,0.6681818181818184,1.8128853104335718,0.6845454545454549,1.7101181995222112,0.7336363636363639,1.671479610757963,0.733636363636364,1.448201919680586,0.7336363636363636,1.2607489065285935,0.733636363636364,1.1325172133049402,0.7481818181818185,1.0427966902905879
82,0.31161616161616174,2.097334023435992,0.49383838383838385,2.0532322634312203,0.5601010101010103,1.956235345808831,0.6594949494949497,1.932089136898576,0.6760606060606063,1.825313470101223,0.6926262626262629,1.724025304423809,0.7423232323232327,1.6880822915037361,0.7423232323232327,1.4626633575014782,0.7423232323232323,1.2714017887677946,0.7423232323232327,1.1388361219065652,0.7560606060606063,1.0454532424706433
83,0.31505050505050514,2.099431212982118,0.49949494949494955,2.059258900372706,0.5665656565656568,1.9642938857377696,0.6671717171717174,1.9440229413213428,0.6839393939393942,1.8380917048737067,0.7007070707070711,1.738378622551353,0.7510101010101013,1.7053043238198866,0.7510101010101013,1.4777996333428651,0.7510101010101011,1.2826773595485683,0.7510101010101013,1.1455205704319027,0.7639393939393941,1.0482687757248226
84,0.3184848484848486,2.101535617230398,0.5051515151515151,2.0653747623014027,0.5730303030303032,1.9724509732702469,0.6748484848484851,1.9562838391377104,0.691818181818182,1.8512302189701764,0.7087878787878791,1.7531902040143612,0.75969696969697,1.7231654518050032,0.7596969696969701,1.4936363782893889,0.7596969696969698,1.2946030503014185,0.7596969696969701,1.1525858161578908,0.7718181818181822,1.0512497019158489
85,0.321919191919192,2.10364761341012,0.5108080808080808,2.0715810694997367,0.5794949494949497,1.9807045142437232,0.6825252525252528,1.968881710128762,0.6996969696969699,1.8647393999780038,0.7168686868686872,1.7684722707884044,0.7683838383838386,1.7416857577597076,0.7683838383838387,1.5101997229755342,0.7683838383838384,1.307206876135787,0.7683838383838387,1.1600474254976303,0.77969696969697,1.0544025564695094
86,0.32535353535353545,2.1057675959355464,0.5164646464646465,2.077879050857143,0.5859595959595962,1.9890523058508525,0.6902020202020205,1.9818266133664424,0.7075757575757577,1.8786298188527777,0.7249494949494952,1.7842372167151033,0.7770707070707075,1.7608856621866562,0.7770707070707075,1.527516297585632,0.777070707070707,1.3205174358400513,0.7770707070707075,1.1679212740003861,0.7875757575757578,1.057733998374654
87,0.3287878787878789,2.1078959764059086,0.5221212121212122,2.0842699438700643,0.5924242424242426,1.9974920366394848,0.6978787878787881,1.995128787213557,0.7154545454545457,1.892912229918305,0.7330303030303034,1.8004976075021304,0.7857575757575761,1.7807859237905377,0.7857575757575761,1.5456132318538556,0.7857575757575759,1.3345639118815276,0.7857575757575761,1.1762235463515864,0.7954545454545456,1.0612508101831961
88,0.3322222222222223,2.1100331836054096,0.5277777777777779,2.0907549946419497,0.5988888888888891,2.006021286512665,0.7055555555555558,2.008798649323774,0.7233333333333336,1.907597570866609,0.7411111111111115,1.817266180723208,0.7944444444444447,1.8014076394780751,0.7944444444444448,1.5645181550642244,0.7944444444444445,1.3493760704064675,0.7944444444444448,1.1849707363728228,0.8033333333333337,1.0649598980101118
89,0.33565656565656576,2.112179663503225,0.5334343434343434,2.097335457883259,0.6053535353535356,2.0146375267286336,0.7132323232323234,2.0228467966416215,0.7312121212121214,1.922696962757931,0.7491919191919195,1.8345558458181097,0.8031313131313134,1.822772244358026,0.8031313131313135,1.5842591960506005,0.8031313131313131,1.36498426124006,0.8031313131313135,1.1941796470218504,0.8112121212121215,1.068868291533441
90,0.3390909090909092,2.1143358792534994,0.5390909090909091,2.104012596911459,0.611818181818182,2.023338119900825,0.7209090909090912,2.037284005402489,0.7390909090909094,1.9382217100207302,0.7572727272727277,1.8523796840926612,0.8118181818181822,1.8449015117411813,0.8118181818181822,1.6048649831966921,0.8118181818181818,1.3814194178864327,0.8118181818181822,1.2038673903925876,0.8190909090909093,1.0729831439942863
91,0.3425252525252526,2.11650231119535,0.5447474747474748,2.110787683651025,0.6182828282828285,2.03212031999787,0.7285858585858589,2.0521212311326287,0.7469696969696972,1.9541833004516822,0.7653535353535357,1.870750948718738,0.8205050505050508,1.867817553140364,0.8205050505050508,1.6263646444360496,0.8205050505050506,1.3987130575286488,0.8205050505050508,1.2140513877151164,0.8269696969696974,1.0773117321968138
92,0.3459595959595961,2.1186794568528646,0.5504040404040405,2.11766199863344,0.624747474747475,2.0409812723435934,0.7362626262626265,2.067369608649152,0.7548484848484851,1.9705934052156813,0.7734343434343438,1.889683064734267,0.8291919191919195,1.8915428182704326,0.8291919191919196,1.6487878072520696,0.8291919191919193,1.4168972810287075,0.8291919191919196,1.224749369355683,0.8348484848484852,1.0818614565082523
93,0.3493939393939395,2.1208678309351026,0.5560606060606061,2.1246368309971952,0.6312121212121214,2.0499180136170154,0.7439393939393942,2.0830404520600347,0.7627272727272729,1.9874638788458385,0.7815151515151518,1.909189629043226,0.8378787878787881,1.9161000950482794,0.8378787878787882,1.6721645986779916,0.8378787878787879,1.4360047729275478,0.8378787878787882,1.2359793748166956,0.842727272727273,1.0866398408588946
94,0.35282828282828294,2.1230679653360944,0.5617171717171718,2.131713478487791,0.637676767676768,2.0589274718523525,0.7516161616161618,2.0991452547641103,0.7706060606060608,2.0048067592434826,0.78959595959596,1.9292844104156441,0.846565656565657,1.94151250959283,0.846565656565657,1.6965256452969002,0.8465656565656565,1.4560688014450431,0.846565656565657,1.2477597527367272,0.8506060606060608,1.0916545327420961
95,0.3562626262626264,2.1252804091348407,0.5673737373737375,2.1388932474577347,0.6441414141414145,2.068006466439014,0.7592929292929296,2.115695689451076,0.7784848484848487,2.0226342676781597,0.797676767676768,1.9499813494876004,0.8552525252525256,1.9678035262250422,0.8552525252525256,1.7219020732417238,0.8552525252525254,1.4771232184800063,0.8552525252525256,1.2601091608905135,0.8584848484848489,1.0969133032142755
96,0.3596969696969698,2.1275057285953145,0.573030303030303,2.146177452866542,0.6506060606060609,2.077151708121607,0.7669696969696973,2.1327036081014903,0.7863636363636366,2.0409588087876336,0.8057575757575761,1.9712945587612265,0.8639393939393942,1.9949969474679097,0.8639393939393943,1.7483255081952365,0.863939393939394,1.4992024596101845,0.8639393939393943,1.273046566188954,0.8663636363636367,1.1024240468949147
97,0.36313131313131325,2.12974450716646,0.5786868686868687,2.153567418280737,0.6570707070707074,2.086359798999931,0.7746464646464649,2.1501810419867713,0.7942424242424245,2.0597929705778855,0.8138383838383842,1.9932383226047037,0.8726262626262631,2.0231169140464598,0.8726262626262631,1.775828075390054,0.8726262626262626,1.5223415440922636,0.8726262626262631,1.286591244679112,0.8742424242424245,1.1081947819665587
98,0.36656565656565665,2.131997345482191,0.5843434343434344,2.1610644758738524,0.6635353535353539,2.095627232528983,0.7823232323232326,2.1681402016692006,0.8021212121212123,2.079149524423113,0.8219191919191923,2.0158270972522647,0.8813131313131317,2.0521879048877514,0.8813131313131317,1.8044423996086385,0.8813131313131313,1.546576074861867,0.8813131313131317,1.3007627815442129,0.8821212121212125,1.1142336501748162
99,0.3700000000000001,2.1342648613613946,0.5900000000000001,2.1686699664264286,0.6700000000000003,2.104950393518953,0.7900000000000003,2.18659347700192,0.8100000000000003,2.0990414250657334,0.8300000000000003,2.039075510804193,0.8900000000000003,2.082234737120879,0.8900000000000003,1.8342016051832957,0.8900000000000001,1.5719422385335549,0.8900000000000003,1.3155810711036473,0.8900000000000003,1.1205489168283582
