name,2324-T39,2324-T39,A357-T6 (UNCHILLED),A357-T6 (UNCHILLED),"7178-T6,T651","7178-T6,T651",A357-T6 (CHILLED),A357-T6 (CHILLED),"7075-T6,T651","7075-T6,T651",7150-T651,7150-T651,"7079-T6,T651","7079-T6,T651","7075-T73,T7351","7075-T73,T7351","7475-T61,T651","7475-T61,T651","7475,T761,T7651","7475,T761,T7651","2024-T3,T351","2024-T3,T351"
48,0.5744659276969697,126.44971683600707,0.5728674107878787,15.22042976703979,0.5736033646666667,23.436167024863956,0.574775803090909,19.613712632787824,0.5728792621818182,45.541442280980256,0.573400731090909,48.73156162137783,0.572947481030303,51.059759426201204,0.5741997005151516,59.56734823078722,0.5738982083333334,70.98467178163784,0.5734877392727272,89.36587464270934,0.5751897407575758,118.12529629771403
49,0.58631528589899,125.43886316007931,0.5847395085959596,15.061437825599516,0.5855126552222223,23.307991227074744,0.5866761326969696,19.381983782238944,0.5847593573939394,45.46675500748571,0.5852288913636364,48.61236628381445,0.584823433010101,50.88082002277216,0.5860802775050505,59.48257010839065,0.5857762801111112,70.69290101335328,0.5853660037575756,88.94838116516925,0.5870557682525254,117.11725125445662
50,0.5981646441010101,124.42074749165961,0.5966116064040403,14.91344281554202,0.5974219457777779,23.183568209613593,0.5985764623030302,19.162420035868294,0.5966394526060605,45.39226196775694,0.5970570516363637,48.49430159505852,0.5966993849898989,50.70215778616137,0.5979608544949495,59.39892496613627,0.5976543518888889,70.40009435930747,0.5972442682424242,88.53089557047801,0.5989217957474748,116.10063845402874
51,0.6100140023030304,123.39610274567254,0.6084837042121212,14.776442967638935,0.6093312363333334,23.062897019510956,0.6104767919090909,18.955110749827234,0.6085195478181817,45.31794976642507,0.608885211909091,48.377354154991494,0.6085753369696969,50.52381566321853,0.6098414314848485,59.31641952240063,0.6095324236666667,70.10628641831734,0.6091225327272726,88.11351196741788,0.6107878232424243,115.07621892297692
52,0.6218633605050505,122.36566765748367,0.620355802020202,14.650406400970228,0.621240526888889,22.945974113908058,0.6223771215151515,18.760111981976888,0.620399643030303,45.2438062419496,0.6207133721818182,48.26150534627269,0.6204512889494949,50.34583466781752,0.6217220084747475,59.23505406210407,0.6214104954444445,69.8115178533709,0.6210007972121211,87.69632081996,0.6226538507373738,114.04476454388112
53,0.6337127187070707,121.33018678289946,0.6322278998282828,14.53527112292421,0.6331498174444445,22.83279336005691,0.634277451121212,18.577446491888075,0.6322797382424242,45.169820466618376,0.6325415324545455,48.14673133433932,0.6323272409292928,50.16825388085647,0.6336025854646464,59.15482243671073,0.6332885672222223,69.51583539162725,0.6328790616969696,87.27940894726441,0.6345198782323234,113.00705805535456
54,0.645562076909091,120.29041049816732,0.6440999976363636,14.43094502919753,0.6450591080000001,22.723346035320294,0.6461777807272727,18.407103740841407,0.6441598334545454,45.095982746547605,0.6443696927272727,48.03300306740647,0.6442031929090908,49.99111045025769,0.6454831624545454,59.07571206422855,0.645166639,69.21929182441654,0.644757326181818,86.86285952368013,0.6463859057272728,111.963893052044
55,0.6574114351111111,119.24709499997564,0.6559720954444445,14.337305903795171,0.6569683985555557,22.617620827171763,0.6580781103333333,18.249039891827177,0.6560399286666666,45.02228462168188,0.656197853,47.920286276467074,0.6560791448888889,49.81443959096776,0.6573637394444445,58.99770392920927,0.6570447107777778,68.92194600724004,0.6566355906666665,86.4467520787451,0.6582519332222223,110.91607398462949
56,0.6692607933131314,118.20100230545364,0.6678441932525252,14.25420141903046,0.6688776891111111,22.51560383319566,0.6699784399393939,18.103177809545464,0.6679200238787878,44.94871886579411,0.6680260132727273,47.80854147529197,0.6679550968686868,49.638274584957415,0.6692443164343435,58.920772582748434,0.6689227825555556,68.62386285977004,0.6685138551515151,86.03116249718619,0.6701179607171718,109.86441615982446
57,0.6811101515151515,117.1529002521716,0.679716291060606,14.181449135525051,0.6807869796666667,22.41727856108708,0.6818787695454545,17.96940706040607,0.6798001190909091,44.87527948648562,0.6798541735454545,47.69772396042985,0.6798310488484848,49.46264678122165,0.6811248934242424,58.844886142485365,0.6808008543333334,68.32511336585,0.6803921196363635,85.61616301891917,0.6819839882121213,108.80974574037572
58,0.6929595097171717,116.10356249814066,0.6915883888686868,14.118836502208937,0.6926962702222222,22.32262592865191,0.693779099151515,17.84758391252851,0.6916802143030303,44.801961725186054,0.6916823338181818,47.58778381120728,0.6917070008282827,49.28758559577966,0.6930054704141414,58.770006292603206,0.6926789261111111,68.02577457349436,0.692270384121212,85.20182223904875,0.6938500157070708,107.75289974506349
59,0.704808867919192,115.05376852181288,0.7034604866767676,14.066120856320463,0.7046055607777778,22.23162426380681,0.7056794287575757,17.737531335742094,0.7035603095151515,44.728762057153446,0.7035104940909092,47.47866588972871,0.7035829528080807,49.11311851167486,0.7048860474040404,58.696088283828885,0.7045569978888889,67.72592959488871,0.7041486486060605,84.78820510786859,0.7057160432020203,106.69472604870137
60,0.7166582261212121,114.00430362208132,0.7153325844848485,14.023029423406314,0.7165148513333334,22.14424930457922,0.7175797583636363,17.639039001585818,0.7154404047272727,44.655678191474166,0.7153386543636364,47.370309840876466,0.7154589047878787,48.93927107897488,0.7167666243939393,58.62308093343314,0.7164350696666667,67.42566760638971,0.7160269130909089,84.37537293086127,0.7175820706969698,105.63608338213629
61,0.7285075843232324,112.95595891827992,0.7272046822929292,13.98925931732148,0.7284241418888889,22.060474199107343,0.7294800879696969,17.551863283308442,0.7273204999393938,44.58270907106297,0.7271668146363637,47.262650092310736,0.7273348567676767,48.766066914771564,0.7286472013838384,58.55092662523049,0.7283131414444445,67.12508384852505,0.7279051775757575,83.96338336869827,0.7294480981919192,104.57784133224862
62,0.7403569425252525,111.90953135018358,0.7390767801010101,13.964477540229328,0.7403334324444445,21.980269505640166,0.7413804175757576,17.475727255868474,0.7392005951515151,44.50985487266296,0.7389949749090909,47.15561585446958,0.7392108087474747,48.593527703180975,0.7405277783737374,58.47956130957927,0.7401912132222223,66.82427962599357,0.739783442060606,83.55229043724005,0.7413141256868688,103.52088034195208
63,0.7522063007272728,110.86582367800813,0.7509488779090908,13.948320982601532,0.7522427230000001,21.903603192537453,0.7532807471818181,17.41032069593413,0.7510806903636363,44.43711700684562,0.7508231351818182,47.049131120568944,0.7510867607272727,48.4216731953434,0.7524083553636364,58.408914503381595,0.752069285,66.52336230766514,0.7516617065454544,83.14214450753596,0.7531801531818183,102.46609171019375
64,0.764055658929293,109.82564448241034,0.7628209757171717,13.940396423218122,0.7641520135555556,21.830440638269735,0.7651810767878787,17.3553000818834,0.7629607855757575,44.36449811801076,0.7626512954545455,46.94311466660263,0.7629627127070706,48.250521209423326,0.7642889323535353,58.33890929008341,0.7639473567777778,66.22244532658073,0.7635399710303029,82.73299230582427,0.7650461806767678,101.41437759195418
65,0.7759050171313131,108.78980816448794,0.7746930735252525,13.940280529167456,0.7760613041111112,21.76074463141833,0.7770814063939393,17.310288593803982,0.7748408807878787,44.29200208438658,0.7744794557272727,46.83748005134234,0.7748386646868686,48.08008763060947,0.7761695093434343,58.269462319674425,0.7758254285555556,65.92164817995237,0.7754182355151514,82.32487691353222,0.7769122081717172,100.36665099824717
66,0.7877543753333334,107.7591349457795,0.7865651713333333,13.947519855846252,0.7879705946666667,21.69447537067532,0.7889817359999999,17.274876113493324,0.7867209759999999,44.219634018029645,0.786307616,46.73213561633763,0.7867146166666665,47.910386411114764,0.7880500863333333,58.20048380868816,0.7877035003333334,65.6210964291632,0.7872964999999998,81.91783776727596,0.7887782356666667,99.32383579612
67,0.7996037335353535,106.73445086826463,0.7984372691414141,13.961630846959547,0.7998798852222223,21.631590464843576,0.8008820656060606,17.248619224458636,0.7986010712121212,44.14740026482486,0.7981357762727272,46.626984485915926,0.7985905686464645,47.74142957017635,0.7999306633232323,58.13187754020195,0.7995815721111111,65.32092169976742,0.7991747644848484,81.51191065886054,0.8006442631616163,98.28686670865325
68,0.8114530917373738,105.71658779436382,0.8103093669494948,13.9820998345207,0.8117891757777779,21.57204493283673,0.8127823952121211,17.23104121191684,0.8104811664242424,44.07530840448551,0.8099639365454545,46.52192456718254,0.8104665206262626,47.5732271940556,0.8118112403131313,58.0635408638369,0.8114596438888889,65.02126168149033,0.8110530289696969,81.10712773527999,0.8125102906565658,97.256689314961
69,0.8233024499393939,104.70638340693853,0.8221814647575757,14.008383038851422,0.8236984663333334,21.515791203679196,0.8246827248181817,17.221632062794594,0.8223612616363636,44.00336725055323,0.8217920968181818,46.416848550020646,0.8223424726060605,47.405787436038075,0.8236918173030303,57.99536469575793,0.8233377156666667,64.72226012822827,0.8229312934545453,80.70351749871725,0.8243763181515152,96.2342600501906
70,0.8351518081414142,103.70468120929114,0.8340535625656565,14.039906568581786,0.835607756888889,21.46277911650617,0.8365830544242424,17.219848465728315,0.8342413568484848,43.93158685039803,0.8336202570909091,46.31164390709131,0.8342184245858585,47.23911651643358,0.8355723942929293,57.92723351867375,0.8352157874444445,64.42406685804869,0.8348095579393938,80.30110480654415,0.8362423456464647,95.2205462055228
71,0.8470011663434344,102.71233052516493,0.8459256603737373,14.07606642065018,0.8475170474444446,21.412955920563604,0.848483384030303,17.22511381106416,0.846121452060606,43.85997848521826,0.8454484173636364,46.20619289383346,0.8460943765656564,47.073218722576144,0.8474529712828283,57.85902538183689,0.8470938592222222,64.1268377531901,0.8466878224242423,79.89991087132148,0.8481083731414143,94.21652592817175
72,0.8588505245454545,101.73018649874417,0.8577977581818181,14.116228480303329,0.8594263380000001,21.366266275208254,0.8603837136363636,17.236818190857978,0.8580015472727273,43.788554670040654,0.8572765776363637,46.10037254846388,0.8579703285454544,46.90809640882397,0.8593335482727272,57.79061190104365,0.858971931,63.830734760062136,0.8585660869090908,79.49995326079899,0.8599744006363638,93.223188221385
73,0.8706998827474748,100.75911009465403,0.8696698559898989,14.15972852109628,0.8713356285555556,21.322652249907627,0.8722840432424241,17.254318398875434,0.8698816424848484,43.7173291537203,0.8691047379090909,45.99405469197726,0.8698462805252524,46.74374999655952,0.8712141252626262,57.72185825863415,0.8708500027777778,63.53592588924546,0.8704443513939393,79.1012458979153,0.8718404281313132,92.24153294444346
74,0.8825492409494949,99.79996809796066,0.8815419537979797,14.205872204892469,0.8832449191111111,21.28205332424002,0.8841843728484847,17.276937930591874,0.8817617376969696,43.646316918940656,0.8809328981818182,45.88710592814614,0.8817222325050504,46.580177974189446,0.8830947022525253,57.65262320349229,0.8827280745555556,63.24258521549183,0.8823226158787878,78.70379906079802,0.8837064556262627,91.2725708126614
75,0.8943985991515152,98.85363311417106,0.8934140516060606,14.253935081863611,0.8951542096666667,21.244406387894493,0.8960847024545454,17.303966983192396,0.8936418329090908,43.57553418221352,0.8927610584545455,45.779387643520955,0.8935981844848484,46.417376897144635,0.8949752792424243,57.582759051045784,0.8946061463333334,62.950892877724094,0.8942008803636362,78.30761938276362,0.8955724831212122,90.31732339738647
76,0.9062479573535354,97.92098356923324,0.9052861494141413,14.303162590489784,0.9070635002222223,21.209645740670897,0.907985032060606,17.33466245557185,0.905521928121212,43.504998393879056,0.9045892187272727,45.670756007429986,0.9054741364646464,46.25534138788017,0.9068558562323232,57.51211168326614,0.9064842181111111,62.66103507903617,0.9060791448484847,77.91270985231753,0.9074385106161618,89.37682312599975
77,0.9180973155555555,97.00290370953613,0.9171582472222222,14.352770057559438,0.9189727907777778,21.177703092479845,0.9198853616666666,17.368247948334815,0.9174020233333333,43.43472823810582,0.916417379,45.561061971979406,0.9173500884444443,46.09406413587538,0.9187364332222222,57.44052054866866,0.9183622898888889,62.373204086693065,0.9179574093333333,77.51906981315415,0.9193045381111112,88.45211328191567
78,0.9299466737575758,96.10028360190957,0.929030345030303,14.401942698169306,0.9308820813333334,21.14850756334273,0.9317856912727273,17.403913763795604,0.9292821185454545,43.3647436328907,0.9282455392727272,45.45015127205326,0.9292260404242423,45.933535897633774,0.9306170102121212,57.367818662312445,0.9302403616666667,62.087598232130844,0.9298356738181817,77.12669496415674,0.9311705656060607,87.54424800458202
79,0.9417960319595959,95.21401913362436,0.9409024428383838,14.449835615724473,0.942791371888889,21.121985683391724,0.9436860208787878,17.4408169059783,0.9411622137575757,43.29506573005896,0.9400736995454545,45.33786442531347,0.9411019924040402,45.773745496683105,0.9424975872020201,57.29383260580041,0.9421184334444445,61.80442191095669,0.9417139383030302,76.73557735939752,0.9430365931010102,86.65429228948
80,0.9536453901616162,94.34501201239225,0.9527745406464646,14.495573801938368,0.9547006624444445,21.098061392869766,0.9555863504848484,17.478081080616658,0.9530423089696969,43.2257169152642,0.9519018598181819,45.22403673219981,0.9529779443838382,45.61467982357534,0.9543781641919191,57.21838252727924,0.9539965052222222,61.52388558294882,0.9535922027878786,76.34570540813766,0.9549026205959598,85.78332198812416
81,0.9654947483636364,93.49416976636584,0.9646466384545453,14.53825213683278,0.9666099530000001,21.076656042130587,0.967486680090909,17.51479669515424,0.9649224041818181,43.15672080798842,0.9637300200909091,45.10849827592995,0.9648538963636363,45.45632383588664,0.9662587411818182,57.14128214143945,0.965874577,61.24620577205657,0.9654704672727271,75.95706387482723,0.9667686480909092,84.93242380806247
82,0.9773441065656566,92.6624057441388,0.9765187362626262,14.576935388737791,0.9785192435555556,21.05768839163867,0.9793870096969696,17.55002085874434,0.9768024993939394,43.08810226154197,0.9755581803636364,44.99107392249944,0.9767298483434342,45.29866055821742,0.9781393181717172,57.06233872951532,0.9777526487777778,60.97160506640034,0.9773487317575756,75.56963387910523,0.9786346755858587,84.10269531287624
83,0.9891934647676768,91.8506391147456,0.988390834070707,14.610658214291867,0.9904285341111112,21.041074611969297,0.9912873393030303,17.582777382249926,0.9886825946060606,43.01988736306353,0.9873863406363637,44.871583320681665,0.9886058003232322,45.14167108219229,0.9900198951616161,56.981353139284955,0.9896307205555556,60.70031211827159,0.989226996242424,75.18339289579957,0.9905007030808082,83.29524492218022
84,1.0010428229696968,91.05979486766178,1.0002629318787877,14.638425158441779,1.0023378246666665,21.02672828380851,1.0031876689090908,17.6120567782438,1.0005626898181819,42.95210343352019,0.9992145009090909,44.749840902027934,1.00048175230303,44.985334566460054,1.001900472151515,56.89811978507025,1.0015087923333335,60.432561644132896,1.0011052607272726,74.79831475492715,1.0023667305757575,82.51119191162246
85,1.012892181171717,90.29080381280366,1.0121350296868685,14.659210654442665,1.014247115222222,21.014560397953126,1.0150879985151515,17.63681626100842,1.012442785030303,42.884779027707374,1.0110426611818182,44.62565588086739,1.0123577042828282,44.82962823669377,1.013781049141414,56.81242664773689,1.0133868641111112,60.168594424617886,1.012983525212121,74.41436964169375,1.0142327580707071,81.75166641288445
86,1.0247415393737374,89.54460258052862,1.0240071274949494,14.671959023857946,1.0261564057777777,21.004479355310753,1.0269883281212122,17.65597974653604,1.0243228802424242,42.817943934248866,1.0228708214545454,44.49883225430707,1.0242336562626262,44.67452738559071,1.0256616261313132,56.724055274694386,1.025264935888889,59.90865730453128,1.0248617896969696,74.03152409649408,1.0260987855656565,81.01780941368102
87,1.0365908975757576,88.82213362163492,1.0358792253030302,14.675584476559457,1.0380656963333332,20.99639096689976,1.0388886577272727,17.66843785252863,1.0362029754545454,42.75162917559682,1.0346989817272727,44.36916880223187,1.0361096082424242,44.520005372872326,1.037542203121212,56.63278077989601,1.0371430076666668,59.653003192848885,1.0367400541818181,73.64974101491181,1.037964813060606,80.31077275776039
88,1.0484402557777779,88.12434520736178,1.047751323111111,14.668971110727291,1.0499749868888888,20.990198453849292,1.0507889873333334,17.673047898397893,1.0480830706666666,42.68586700803176,1.046527142,44.236459087304574,1.0479855602222221,44.36603362528433,1.0494227801111111,56.53837184383886,1.0490210794444446,59.40189106271756,1.0486183186666667,73.2689796477195,1.0498308405555556,79.63171914490424
89,1.060289613979798,87.45219142938936,1.059623420919192,14.650972912849964,1.0618842774444444,20.985802447399276,1.062689316939394,17.66863390526527,1.0599631658787878,42.62069092166255,1.0583553022727272,44.100491454965834,1.05986151220202,44.212581636596624,1.06130335710101,56.440590713563815,1.0608991512222223,59.15558595145527,1.0604965831515152,72.88919560087867,1.061696868050505,78.9818221309275
90,1.0721389721818182,86.8066321998387,1.0714955187272726,14.62041375772424,1.073793568,20.983100988900418,1.0745896465454545,17.65398659596196,1.071843261090909,42.55613564042643,1.0701834625454545,43.96104903343417,1.071737464181818,44.05961696760334,1.073183934090909,56.339193202655565,1.0727772230000001,58.91435896055106,1.0723748476363637,72.51034083553974,1.0735628955454546,78.36226612767852
91,1.0839883303838385,86.18863325127182,1.0833676165353534,14.576087408455288,1.0857028585555555,20.98198952981418,1.0864899761515152,17.627863395028875,1.0837233563030302,42.49223712208901,1.0820116228181818,43.817909733705996,1.083613416161616,43.90710524612282,1.0850645110808081,56.233928691242596,1.084655294777778,58.67848725566503,1.084253112121212,72.13236366804209,1.085428923040404,77.77424640303916
92,1.0958376885858585,85.59916613669171,1.0952397143434343,14.516757516456604,1.097612149111111,20.98236093171282,1.098390305757576,17.588988428716696,1.0956034515151514,42.429032558244245,1.093839783090909,43.67084624955557,1.095489368141414,43.755010166997614,1.096945088070707,56.124540125997186,1.0965333665555557,58.448254066628394,1.0961313766060605,71.75520876991399,1.0972949505353535,77.21896908092441
93,1.1076870467878788,85.03920822954218,1.107111812151515,14.441157621449989,1.1095214396666666,20.984105466279367,1.1102906353636364,17.536052524985838,1.1074835467272726,42.36656037431446,1.1056679433636363,43.519626057535035,1.107365320121212,43.603293492094515,1.108825665060606,56.01076402013542,1.1084114383333334,58.22394868744341,1.108009641090909,71.37881716787268,1.1091609780303031,76.69765114128288
94,1.119536404989899,84.5097427237081,1.118983909959596,14.347991151465617,1.1214307302222222,20.987110815307616,1.122190964969697,17.46771321350643,1.119363641939394,42.30486022955033,1.1174961036363635,43.36401141697442,1.1192412721010099,43.4519150503045,1.120706242050505,55.89233045341717,1.1202895101111112,58.005866476283444,1.1198879055757576,71.00312624382431,1.1210270055252525,76.2115204200964
95,1.1313857631919193,84.01175863351521,1.1308560077676766,14.235931422841977,1.1333400207777777,20.991262070702152,1.1340912945757575,17.382594725658368,1.1312437371515152,42.24397301703092,1.1293242639090908,43.20375936998161,1.1311172240808078,43.300832737542784,1.132586819040404,55.76896307214612,1.132167581888889,57.79430885549292,1.131766170060606,70.62806973486394,1.132893033020202,75.76181560938029
96,1.1432351213939393,83.54625079373022,1.1427281055757574,14.103621640225917,1.1452493113333333,20.996441734478324,1.1459916241818182,17.279287994531245,1.1431238323636363,42.18394086366362,1.141152424181818,43.03862174144238,1.142993176060606,43.15000251674879,1.1444673960303031,55.64037908916975,1.1440456536666668,57.58958331158736,1.1436444345454546,70.2535777332756,1.1447590605151514,75.3497862571832
97,1.1550844795959596,83.11421985956072,1.1546002033838383,13.94967489657259,1.1571586018888889,21.00252971876226,1.157891953787879,17.15635065492443,1.1550039275757575,42.12480713018422,1.1529805844545455,42.86834513902036,1.154869128040404,42.99937841788616,1.156347973020202,55.50628928387934,1.1559237254444445,57.392003395253354,1.155522699030303,69.87957668653223,1.156625088010101,74.97669276758715
98,1.1669338377979799,82.71667230665528,1.1664723011919191,13.772674173145548,1.1690678924444444,21.009403345790865,1.1697922833939394,17.012307043347043,1.1668840227878787,42.06661641115684,1.1648087447272728,42.69267095315708,1.166745080020202,42.84891253794277,1.168228550010101,55.36639800220994,1.1678017972222223,57.20188872134859,1.1674009635151514,69.50598939729568,1.1684911155050506,74.64380640070755
99,1.178783196,82.35462043110338,1.178344399,13.571172339516588,1.180977183,21.016937347911814,1.181692613,16.845648198017937,1.178764118,42.00941453497398,1.176636905,42.5113353570719,1.178621032,42.69855504093068,1.180109127,55.22040315664044,1.179679869,57.0195649689018,1.179279228,69.13273502341673,1.180357143,74.35240927269318
